url,protocol,twitter_handle
https://defillama.com/protocol/peapods-finance,Peapods Finance,https://twitter.com/PeapodsFinance
https://defillama.com/protocol/eoswap-finance,EOSWAP Finance,https://twitter.com/EoswapFinance
https://defillama.com/protocol/tropicalswap,TropicalSwap,https://twitter.com/tropical_swap
https://defillama.com/protocol/zoodao,ZooDAO,https://twitter.com/ZooDAO
https://defillama.com/protocol/tonstakers,Tonstakers,https://twitter.com/tonstakers
https://defillama.com/protocol/cakewswap,CakeWSwap,https://twitter.com/cakewswap
https://defillama.com/protocol/celerycash,Celerycash,https://twitter.com/celerycash
https://defillama.com/protocol/scaryswap,ScarySwap,https://twitter.com/Scary_Swap
https://defillama.com/protocol/ifpool,IFPool,https://twitter.com/if_networks
https://defillama.com/protocol/cookiebase,CookieBase,https://twitter.com/base_cookie
https://defillama.com/protocol/polyo-exchange,Polyo Exchange,https://twitter.com/PolyOpt
https://defillama.com/protocol/tensorplex,Tensorplex,https://twitter.com/TensorplexLabs
https://defillama.com/protocol/volta-dao,Volta DAO,https://twitter.com/VoltaDAO
https://defillama.com/protocol/flamingo-finance,Flamingo Finance,https://twitter.com/FlamingoFinance
https://defillama.com/protocol/algorai-finance,AlgoRai Finance,https://twitter.com/AlgoRai_finance
https://defillama.com/protocol/zklend,zkLend,https://twitter.com/zkLend
https://defillama.com/protocol/hexaswap,Hexaswap,https://twitter.com/hexaswap
https://defillama.com/protocol/neptune-mutual,Neptune Mutual,https://twitter.com/neptunemutual
https://defillama.com/protocol/dbx-finance,DBX Finance,https://twitter.com/DbxFinance
https://defillama.com/protocol/mole,Mole,https://twitter.com/moledefi
https://defillama.com/protocol/cherrylend,CherryLend,https://twitter.com/Cherry_Lend
https://defillama.com/protocol/unslashed,Unslashed,https://twitter.com/UnslashedF
https://defillama.com/protocol/apebond,ApeBond,https://twitter.com/ApeBond
https://defillama.com/protocol/apollodao,ApolloDAO,https://twitter.com/ApolloDAO
https://defillama.com/protocol/gemkeeper,GemKeeper,https://twitter.com/GemKeeperDeFi
https://defillama.com/protocol/swing-dao,Swing DAO,https://twitter.com/SwingDAOO
https://defillama.com/protocol/one-cash,One Cash,missing
https://defillama.com/protocol/redacted,Redacted,https://twitter.com/redactedcartel
https://defillama.com/protocol/unit-protocol,Unit Protocol,https://twitter.com/unitprotocol
https://defillama.com/protocol/degenswap,DegenSwap,https://twitter.com/swapdegen
https://defillama.com/protocol/dhedge,dHEDGE,https://twitter.com/dHedgeOrg
https://defillama.com/protocol/zilch-capital,Zilch Capital,https://twitter.com/zilch_capital
https://defillama.com/protocol/delta-financial,Delta Financial,https://twitter.com/Delta_Token
https://defillama.com/protocol/baker-guild,Baker Guild,https://twitter.com/BakerGuild
https://defillama.com/protocol/darkswap,DarkSwap,https://twitter.com/DarkSwap_Fi
https://defillama.com/protocol/wrap-protocol,Wrap Protocol,https://twitter.com/Wrap_Protocol
https://defillama.com/protocol/grim-finance,Grim Finance,https://twitter.com/financegrim
https://defillama.com/protocol/dojoswap,Dojoswap,https://twitter.com/Dojo_Swap
https://defillama.com/protocol/revert,Revert,https://twitter.com/revertfinance
https://defillama.com/protocol/chaintools,ChainTools,https://twitter.com/ChaintoolsTech
https://defillama.com/protocol/zebra,Zebra,https://twitter.com/ZebraProtocol
https://defillama.com/protocol/atrofarm,Atrofarm,https://twitter.com/Atrofarm17023
https://defillama.com/protocol/crow-finance,Crow Finance,https://twitter.com/crowfi_
https://defillama.com/protocol/solo-top,Solo Top,https://twitter.com/solo_top
https://defillama.com/protocol/oxbull,Oxbull,https://twitter.com/OxBull5
https://defillama.com/protocol/accumulated-finance,Accumulated Finance,https://twitter.com/AccumulatedFi
https://defillama.com/protocol/blindex,Blindex,https://twitter.com/BlinDEXio
https://defillama.com/protocol/q-borrowing,Q Borrowing,https://twitter.com/QBlockchain
https://defillama.com/protocol/blur-finance,Blur Finance,https://twitter.com/Blur_Finance
https://defillama.com/protocol/ram-protocol,Ram Protocol,missing
https://defillama.com/protocol/llamalend,Llamalend,https://twitter.com/llamalend
https://defillama.com/protocol/revoluzion,Revoluzion,https://twitter.com/RevoluzionEco
https://defillama.com/protocol/valorem,Valorem,https://twitter.com/valoremxyz
https://defillama.com/protocol/hyperlock-finance,Hyperlock Finance,https://twitter.com/hyperlockfi
https://defillama.com/protocol/klayportal,Klayportal,https://twitter.com/HashQuark
https://defillama.com/protocol/snowyowl,Snowyowl,https://twitter.com/SnowyOwlFinance
https://defillama.com/protocol/sakai-vault,Sakai Vault,https://twitter.com/SakaiVault
https://defillama.com/protocol/realperp,Realperp,https://twitter.com/Realperp_com
https://defillama.com/protocol/9inch,9inch,https://twitter.com/9inch_io
https://defillama.com/protocol/badger-dao,Badger DAO,https://twitter.com/BadgerDAO
https://defillama.com/protocol/2doge-finance,2Doge Finance,https://twitter.com/FDogefinance
https://defillama.com/protocol/sirius-finance,Sirius Finance,https://twitter.com/Sirius_Finance
https://defillama.com/protocol/set-protocol,Set Protocol,https://twitter.com/SetProtocol
https://defillama.com/protocol/intercroneswap,Intercroneswap,https://twitter.com/IntercroneWorld
https://defillama.com/protocol/crystalvale,Crystalvale,https://twitter.com/DefiKingdoms
https://defillama.com/protocol/magpie-ecosystem,Magpie Ecosystem,https://twitter.com/magpiexyz_io
https://defillama.com/protocol/bloxmove,BloXmove,https://twitter.com/BloXmove
https://defillama.com/protocol/agility-lsd,Agility LSD,https://twitter.com/agility_lsd
https://defillama.com/protocol/evolve,Evolve,https://twitter.com/evolutionxeco
https://defillama.com/protocol/sevenswap,sevenswap,missing
https://defillama.com/protocol/hermes-defi,Hermes Defi,https://twitter.com/hermesdefi
https://defillama.com/protocol/cat-in-a-box,Cat in a Box,https://twitter.com/catinaboxfi
https://defillama.com/protocol/kalata,Kalata,https://twitter.com/KalataOfficial
https://defillama.com/protocol/pearlfi,PearlFi,https://twitter.com/PearlFi_
https://defillama.com/protocol/bamboodefi,BambooDeFi,https://twitter.com/FiBamboo
https://defillama.com/protocol/tholgar,Tholgar,https://twitter.com/TholgarFi
https://defillama.com/protocol/fungify,Fungify,https://twitter.com/FungifyNFT
https://defillama.com/protocol/powerpool,PowerPool,https://twitter.com/powerpoolcvp
https://defillama.com/protocol/snowtomb,Snowtomb,https://twitter.com/snow_tomb
https://defillama.com/protocol/clipper,Clipper,https://twitter.com/Clipper_DEX
https://defillama.com/protocol/shiftdollar,ShiftDollar,https://twitter.com/shift_dollar
https://defillama.com/protocol/rubydex,RubyDex,https://twitter.com/Ruby_Dex
https://defillama.com/protocol/marginly,Marginly,https://twitter.com/marginlycom
https://defillama.com/protocol/sovryn,Sovryn,https://twitter.com/SovrynBTC
https://defillama.com/protocol/dezswap,Dezswap,https://twitter.com/dezswap_io
https://defillama.com/protocol/blex,BLEX,https://twitter.com/Blex_io
https://defillama.com/protocol/solidly-labs,Solidly Labs,https://twitter.com/SolidlyLabs
https://defillama.com/protocol/spool-protocol,Spool Protocol,https://twitter.com/SpoolFi
https://defillama.com/protocol/scientix,Scientix,https://twitter.com/ScientixFinance
https://defillama.com/protocol/kinesis-labs,Kinesis Labs,https://twitter.com/KinesisLabs
https://defillama.com/protocol/kokomo-finance,Kokomo Finance,https://twitter.com/KokomoFinance
https://defillama.com/protocol/diva,diva,https://twitter.com/divastaking
https://defillama.com/protocol/boringdao,BoringDAO,https://twitter.com/TheBoringDAO
https://defillama.com/protocol/kaisen,Kaisen,https://twitter.com/kaisenxyz
https://defillama.com/protocol/veritable-dao,Veritable DAO,https://twitter.com/VeritableDao
https://defillama.com/protocol/blur,Blur,https://twitter.com/blur_io
https://defillama.com/protocol/reflexer,Reflexer,https://twitter.com/reflexerfinance
https://defillama.com/protocol/frax-finance,Frax Finance,https://twitter.com/fraxfinance
https://defillama.com/protocol/optitude-finance,Optitude Finance,https://twitter.com/TrueOptitude
https://defillama.com/protocol/acryptos,ACryptoS,https://twitter.com/acryptosdao
https://defillama.com/protocol/snowbank,Snowbank,https://twitter.com/SnowbankDAO
https://defillama.com/protocol/tai.money,tai.money,https://twitter.com/realtaimoney
https://defillama.com/protocol/mellow-protocol,Mellow Protocol,https://twitter.com/mellowprotocol
https://defillama.com/protocol/mirai,Mirai,https://twitter.com/MiraiYieldFarm
https://defillama.com/protocol/frontrun-market,Frontrun Market,https://twitter.com/Frontrun_market
https://defillama.com/protocol/wagyuswap,WagyuSwap,https://twitter.com/WagyuSwap_app
https://defillama.com/protocol/garble.money,Garble.Money,https://twitter.com/GarbleMoney
https://defillama.com/protocol/basetasm-finance,Basetasm Finance,https://twitter.com/BasetasmFinance
https://defillama.com/protocol/glyph-exchange,Glyph Exchange,https://twitter.com/glyph_exchange
https://defillama.com/protocol/wingswap,WingSwap,https://twitter.com/WingSwapFTM
https://defillama.com/protocol/alpha,Alpha,https://twitter.com/NewBitcoinCity
https://defillama.com/protocol/prism-protocol,PRISM Protocol,https://twitter.com/prism_protocol
https://defillama.com/protocol/phezzan-protocol,Phezzan Protocol,https://twitter.com/PhezzanProtocol
https://defillama.com/protocol/cranium-exchange,Cranium Exchange,https://twitter.com/craniumexchange
https://defillama.com/protocol/back-finance,Back Finance,https://twitter.com/Back_Finance
https://defillama.com/protocol/lien,Lien,https://twitter.com/LienFinance
https://defillama.com/protocol/dot-dot-finance,Dot Dot Finance,https://twitter.com/DotDotDotFi
https://defillama.com/protocol/gravity-finance,Gravity Finance,https://twitter.com/Gravity_Finance
https://defillama.com/protocol/honeyswap,Honeyswap,https://twitter.com/Honeyswap
https://defillama.com/protocol/sharedstake,SharedStake,https://twitter.com/SharedStakeNews
https://defillama.com/protocol/renzo,Renzo,https://twitter.com/RenzoProtocol
https://defillama.com/protocol/phoenix-ergo,Phoenix Ergo,https://twitter.com/PhoenixErgo
https://defillama.com/protocol/gro,Gro,https://twitter.com/groprotocol
https://defillama.com/protocol/slingshot,Slingshot,https://twitter.com/SlingshotCrypto
https://defillama.com/protocol/tsunamix,TsunamiX,https://twitter.com/TsunamiFinance_
https://defillama.com/protocol/muito-finance,Muito Finance,https://twitter.com/muitofinance
https://defillama.com/protocol/elonswap,ElonSwap,https://twitter.com/ElonSwapdog
https://defillama.com/protocol/zenithswap,ZenithSwap,https://twitter.com/Zenith_Swap
https://defillama.com/protocol/pyeswap,PYEswap,https://twitter.com/PyeEcosystem
https://defillama.com/protocol/vapordex,VaporDex,https://twitter.com/VaporDex
https://defillama.com/protocol/spiritdao,SpiritDAO,https://twitter.com/spirits_dao
https://defillama.com/protocol/tornadao,Tornadao,https://twitter.com/Tornadao_fi
https://defillama.com/protocol/dinosaur.finance,Dinosaur.Finance,https://twitter.com/Dinosaur_Yield_
https://defillama.com/protocol/indigo,Indigo,https://twitter.com/Indigo_protocol
https://defillama.com/protocol/hydradex,Hydradex,https://twitter.com/hydra_chain
https://defillama.com/protocol/panora,Panora,https://twitter.com/PanoraExchange
https://defillama.com/protocol/mushrooms-finance,Mushrooms Finance,https://twitter.com/MushroomsFinan1
https://defillama.com/protocol/fuzion,Fuzion,https://twitter.com/Fuzion_App
https://defillama.com/protocol/channels-finance,Channels Finance,https://twitter.com/ChannelsFinance
https://defillama.com/protocol/starterra,Starterra,https://twitter.com/StarTerra_io
https://defillama.com/protocol/coffee-dex,Coffee Dex,https://twitter.com/coffee_vedex
https://defillama.com/protocol/zerolend,ZeroLend,https://twitter.com/zerolendxyz
https://defillama.com/protocol/izumi-finance,iZUMi Finance,https://twitter.com/izumi_Finance
https://defillama.com/protocol/degendex,DegenDex,https://twitter.com/DegenApeDev
https://defillama.com/protocol/potluck-protocol,Potluck Protocol,https://twitter.com/PotluckProtocol
https://defillama.com/protocol/aldrin,Aldrin,https://twitter.com/Aldrin_Exchange
https://defillama.com/protocol/gmx,GMX,https://twitter.com/GMX_IO
https://defillama.com/protocol/wagmidao,WagmiDAO,https://twitter.com/WagmiDAO_
https://defillama.com/protocol/kine-finance,Kine Finance,https://twitter.com/KineProtocol
https://defillama.com/protocol/miniverse-finance,MiniVerse Finance,https://twitter.com/miniverse_fin
https://defillama.com/protocol/plexus,PLEXUS,https://twitter.com/plexus_fi
https://defillama.com/protocol/devil-finance,Devil Finance,https://twitter.com/DevilFinance_io
https://defillama.com/protocol/mito-finance,Mito Finance,https://twitter.com/MitoFinance
https://defillama.com/protocol/kolibri,Kolibri,https://twitter.com/HoverEng
https://defillama.com/protocol/gas404swap,Gas404Swap,https://twitter.com/Gas404Official
https://defillama.com/protocol/pingu-exchange,Pingu Exchange,https://twitter.com/PinguExchange
https://defillama.com/protocol/prisma-finance,Prisma Finance,https://twitter.com/PrismaFi
https://defillama.com/protocol/gplx,GPLX,https://twitter.com/Gplx_io
https://defillama.com/protocol/apecoin,ApeCoin,https://twitter.com/apecoin
https://defillama.com/protocol/miningtycoon,MiningTycoon,https://twitter.com/NEXTYPE1
https://defillama.com/protocol/defi-yield-protocol,Defi Yield Protocol,https://twitter.com/dypfinance
https://defillama.com/protocol/the-standard,The Standard,https://twitter.com/thestandard_io
https://defillama.com/protocol/ref-finance,Ref Finance,https://twitter.com/finance_ref
https://defillama.com/protocol/sifchain,Sifchain,https://twitter.com/sifchain
https://defillama.com/protocol/keep3r-network,Keep3r Network,https://twitter.com/thekeep3r
https://defillama.com/protocol/deri,Deri,https://twitter.com/DeriProtocol
https://defillama.com/protocol/moby-options,Moby Options,https://twitter.com/Moby_trade
https://defillama.com/protocol/astrowar-finance,Astrowar Finance,https://twitter.com/AstrowarFi
https://defillama.com/protocol/rarible,Rarible,https://twitter.com/rarifoundation
https://defillama.com/protocol/viva,Viva,https://twitter.com/VivaStakingPool
https://defillama.com/protocol/zenon-finance,Zenon Finance,https://twitter.com/zenonfi
https://defillama.com/protocol/silostake,SiloStake,https://twitter.com/Silo_Stake
https://defillama.com/protocol/gard,GARD,https://twitter.com/algogard
https://defillama.com/protocol/y2b-finance,Y2B Finance,https://twitter.com/Y2BFinance
https://defillama.com/protocol/niifi,NiiFi,https://twitter.com/NiiFiDAO
https://defillama.com/protocol/capital-dao,Capital DAO,https://twitter.com/Capital_DAO_P
https://defillama.com/protocol/vedao,veDAO,https://twitter.com/_veDAO_
https://defillama.com/protocol/mugenfinance,MugenFinance,https://twitter.com/MugenFinance
https://defillama.com/protocol/sun,SUN,https://twitter.com/defi_sunio
https://defillama.com/protocol/velar-protocol,Velar Protocol,https://twitter.com/VelarBTC
https://defillama.com/protocol/ftm-frens,FTM Frens,https://twitter.com/FTMFrens
https://defillama.com/protocol/oraidex,OraiDEX,https://twitter.com/oraidex
https://defillama.com/protocol/nemesis-dao,Nemesis DAO,https://twitter.com/nemesis_dao
https://defillama.com/protocol/friktion,Friktion,https://twitter.com/friktion_labs
https://defillama.com/protocol/vaultka,Vaultka,https://twitter.com/Vaultkaofficial
https://defillama.com/protocol/zkmoonswap,zkMoonSwap,https://twitter.com/ZKMoonSwap
https://defillama.com/protocol/backbone-labs,BackBone Labs,https://twitter.com/BackBone_Labs
https://defillama.com/protocol/inuswap,Inuswap,https://twitter.com/inuswapfi
https://defillama.com/protocol/euclid-finance,Euclid Finance,https://twitter.com/Euclidfi
https://defillama.com/protocol/syrup-finance,Syrup Finance,https://twitter.com/syrupfinance
https://defillama.com/protocol/meter-liquid-staking,Meter Liquid Staking,https://twitter.com/Meter_IO
https://defillama.com/protocol/the-arena,The Arena,https://twitter.com/TheArenaApp
https://defillama.com/protocol/ifswap,IFSwap,https://twitter.com/if_networks
https://defillama.com/protocol/thala,Thala,https://twitter.com/ThalaLabs
https://defillama.com/protocol/range-protocol,Range Protocol,https://twitter.com/Range_Protocol
https://defillama.com/protocol/snowdog,Snowdog,https://twitter.com/snowdogdao
https://defillama.com/protocol/mirakle-defi,Mirakle Defi,https://twitter.com/DefiMirakle
https://defillama.com/protocol/cvi-finance,CVI Finance,https://twitter.com/official_CVI
https://defillama.com/protocol/zkbob_,zkBob_,https://twitter.com/zkBob_
https://defillama.com/protocol/yogi-finance,Yogi Finance,https://twitter.com/yogi_finance
https://defillama.com/protocol/logium,Logium,https://twitter.com/LogiumDEX
https://defillama.com/protocol/daoventures,DAOventures,https://twitter.com/VenturesDao
https://defillama.com/protocol/vortex-protocol,Vortex Protocol,https://twitter.com/vortexAMM
https://defillama.com/protocol/stackingdao,StackingDAO,https://twitter.com/StackingDao
https://defillama.com/protocol/guru-network-dao,Guru Network DAO,https://twitter.com/FTM1337
https://defillama.com/protocol/flashpulse,FlashPulse,https://twitter.com/flashpulsechain
https://defillama.com/protocol/larix,Larix,https://twitter.com/ProjectLarix
https://defillama.com/protocol/solace,Solace,https://twitter.com/SolaceFi
https://defillama.com/protocol/fatexfi,FATExFi,https://twitter.com/FATExDAO
https://defillama.com/protocol/photon-protocol,Photon Protocol,https://twitter.com/photon_protocol
https://defillama.com/protocol/ambient,Ambient,https://twitter.com/ambient_finance
https://defillama.com/protocol/chainlink,Chainlink,https://twitter.com/chainlink
https://defillama.com/protocol/moon-swap,Moon Swap,https://twitter.com/imMoonSwap
https://defillama.com/protocol/bitgert,Bitgert,https://twitter.com/bitgertbrise
https://defillama.com/protocol/sushi,Sushi,https://twitter.com/SushiSwap
https://defillama.com/protocol/stablekoi,StableKoi,https://twitter.com/stablekoi
https://defillama.com/protocol/omax-swap,Omax Swap,https://twitter.com/omaxtoken
https://defillama.com/protocol/coti-treasury,COTI Treasury,https://twitter.com/COTInetwork
https://defillama.com/protocol/ribbon-finance,Ribbon Finance,https://twitter.com/ribbonfinance
https://defillama.com/protocol/swaap,Swaap,https://twitter.com/SwaapFinance
https://defillama.com/protocol/phoenix-finance,Phoenix Finance,https://twitter.com/Phoenix__PHX
https://defillama.com/protocol/neutrino,Neutrino,https://twitter.com/neutrino_proto
https://defillama.com/protocol/exinswap,ExinSwap,missing
https://defillama.com/protocol/loop-finance,Loop Finance,https://twitter.com/loop_finance
https://defillama.com/protocol/reyield-finance,REYIELD Finance,https://twitter.com/REYIELDLabs
https://defillama.com/protocol/gaur-money,Gaur Money,https://twitter.com/GaurMoney
https://defillama.com/protocol/pala,Pala,https://twitter.com/attention_pala
https://defillama.com/protocol/dogedollar,DogeDollar,https://twitter.com/0xNetherGames
https://defillama.com/protocol/smartcoin,SmartCoin,https://twitter.com/0xSmartCoin
https://defillama.com/protocol/trusted-node,Trusted Node,https://twitter.com/Trustednode
https://defillama.com/protocol/titano-swych,Titano Swych,https://twitter.com/TitanoFinance
https://defillama.com/protocol/yfii,YFII,https://twitter.com/DfiMoney
https://defillama.com/protocol/jlswap,JLSwap,https://twitter.com/JLSwap0001
https://defillama.com/protocol/csrfi,CSRfi,https://twitter.com/CSR_fi
https://defillama.com/protocol/poolside,Poolside,https://twitter.com/Poolside_Party
https://defillama.com/protocol/aboard-exchange,Aboard Exchange,https://twitter.com/AboardExchange
https://defillama.com/protocol/ondo-finance,Ondo Finance,https://twitter.com/OndoFinance
https://defillama.com/protocol/btcfi,BTCFi,https://twitter.com/Bifrost_Network
https://defillama.com/protocol/fantasm,Fantasm,https://twitter.com/fantasm_finance
https://defillama.com/protocol/arcade.xyz,Arcade.xyz,https://twitter.com/Arcade_xyz
https://defillama.com/protocol/beta-finance,Beta Finance,https://twitter.com/beta_finance
https://defillama.com/protocol/wisteria-swap,Wisteria Swap,https://twitter.com/robiniaswap
https://defillama.com/protocol/volmex,Volmex,https://twitter.com/volmexfinance
https://defillama.com/protocol/brokkr-finance,Brokkr Finance,https://twitter.com/BrokkrFinance
https://defillama.com/protocol/friend3,Friend3,https://twitter.com/Friend3AI
https://defillama.com/protocol/clever,CLever,https://twitter.com/0xC_Lever
https://defillama.com/protocol/helix,Helix,https://twitter.com/HelixApp_
https://defillama.com/protocol/uncx-network,UNCX Network,https://twitter.com/UNCX_token
https://defillama.com/protocol/nested,Nested,https://twitter.com/NestedFi
https://defillama.com/protocol/metavisor,Metavisor,https://twitter.com/0xMetavisor
https://defillama.com/protocol/ergopad,ErgoPad,https://twitter.com/ErgoPadOfficial
https://defillama.com/protocol/marswap,MARSWAP,https://twitter.com/MARSWAP1
https://defillama.com/protocol/array,Array,https://twitter.com/array_capital
https://defillama.com/protocol/dinosaur-eggs,Dinosaur Eggs,https://twitter.com/dsgmetaverse
https://defillama.com/protocol/champion-finance,Champion Finance,https://twitter.com/Champion_io
https://defillama.com/protocol/alchemist,Alchemist,https://twitter.com/_alchemistcoin
https://defillama.com/protocol/kingdefi,KingDefi,https://twitter.com/KingDefi2
https://defillama.com/protocol/rysk-finance,Rysk Finance,https://twitter.com/ryskfinance
https://defillama.com/protocol/thorusfi,ThorusFi,https://twitter.com/ThorusFi
https://defillama.com/protocol/roseonx,RoseonX,https://twitter.com/RoseonExchange
https://defillama.com/protocol/magnate-finance,Magnate Finance,https://twitter.com/MagnateFi
https://defillama.com/protocol/palma-swap,Palma Swap,https://twitter.com/PalmaSwap
https://defillama.com/protocol/heliswap,HeliSwap,https://twitter.com/HeliSwap_DEX
https://defillama.com/protocol/bitlend,Bitlend,https://twitter.com/bitlend_finance
https://defillama.com/protocol/metalend,MetaLend,https://twitter.com/MetaLend_DeFi
https://defillama.com/protocol/brinc-finance,Brinc Finance,https://twitter.com/BrincFi
https://defillama.com/protocol/hotpot-finance,Hotpot Finance,https://twitter.com/Hotpot_FinOff
https://defillama.com/protocol/teller,Teller,https://twitter.com/useteller
https://defillama.com/protocol/defyswap,DefySwap,https://twitter.com/DefySwap
https://defillama.com/protocol/karura-dollar-(kusd),Karura Dollar (kUSD),https://twitter.com/KaruraNetwork
https://defillama.com/protocol/ethereum-foundation,Ethereum Foundation,https://twitter.com/ethereum
https://defillama.com/protocol/bloom,Bloom,https://twitter.com/blueberryFDN
https://defillama.com/protocol/soluna,Soluna,https://twitter.com/solunaDAO
https://defillama.com/protocol/manifest,Manifest,https://twitter.com/manifest
https://defillama.com/protocol/hyper-finance,Hyper Finance,https://twitter.com/hyper_finance
https://defillama.com/protocol/avaware,Avaware,https://twitter.com/AvawareAVE
https://defillama.com/protocol/pacificswap,PacificSwap,https://twitter.com/pacificswap
https://defillama.com/protocol/blueprint,Blueprint,https://twitter.com/blueprintfi_eth
https://defillama.com/protocol/tezos-liquidity-baking,Tezos Liquidity Baking,https://twitter.com/tezos
https://defillama.com/protocol/muffin,Muffin,https://twitter.com/Muffin_fi
https://defillama.com/protocol/none-trading,None Trading,https://twitter.com/nonethio
https://defillama.com/protocol/bakerfi,BakerFi,https://twitter.com/bakerfi_
https://defillama.com/protocol/0xscans,0xScans,https://twitter.com/0xscans
https://defillama.com/protocol/valas-finance,Valas Finance,https://twitter.com/ValasFinance
https://defillama.com/protocol/vector-reserve,Vector Reserve,https://twitter.com/vectorreserve
https://defillama.com/protocol/tokenstore,TokenStore,https://twitter.com/TokenDotStore
https://defillama.com/protocol/scroll-swap,Scroll Swap,https://twitter.com/Scroll_1Dex
https://defillama.com/protocol/echelon-market,Echelon Market,https://twitter.com/EchelonMarket
https://defillama.com/protocol/croswap,CroSwap,https://twitter.com/CroswapOfficial
https://defillama.com/protocol/monolith,Monolith,https://twitter.com/MonolithETH_
https://defillama.com/protocol/primex-finance,Primex Finance,https://twitter.com/primex_official
https://defillama.com/protocol/thruster,Thruster,https://twitter.com/ThrusterFi
https://defillama.com/protocol/pluto,Pluto,https://twitter.com/whenPluto
https://defillama.com/protocol/autobark,AutoBark,https://twitter.com/AutoBarkYield
https://defillama.com/protocol/oswap,Oswap,https://twitter.com/ObyteOrg
https://defillama.com/protocol/cronofi-finance,Cronofi Finance,https://twitter.com/Cronofi_Finance
https://defillama.com/protocol/ampere,Ampere,https://twitter.com/Amperefuse
https://defillama.com/protocol/merchant-moe,Merchant Moe,https://twitter.com/MerchantMoe_xyz
https://defillama.com/protocol/mobius-money,Mobius Money,https://twitter.com/MobiusMoney
https://defillama.com/protocol/bodh-finance,Bodh Finance,https://twitter.com/BodhFinance
https://defillama.com/protocol/lumin-finance,Lumin Finance,https://twitter.com/LuminProtocol
https://defillama.com/protocol/algomint,Algomint,https://twitter.com/Algomint_io
https://defillama.com/protocol/koffeeswap,KoffeeSwap,https://twitter.com/KoffeeSwap
https://defillama.com/protocol/sterling-finance,Sterling Finance,https://twitter.com/Sterling_Fi
https://defillama.com/protocol/alphadex,Alphadex,https://twitter.com/thealphadex
https://defillama.com/protocol/overnight-finance,Overnight Finance,https://twitter.com/overnight_fi
https://defillama.com/protocol/mmo-finance,MMO Finance,https://twitter.com/mmo_finance
https://defillama.com/protocol/billion-happiness,Billion Happiness,https://twitter.com/BHC_Happiness
https://defillama.com/protocol/moonlift,MoonLift,https://twitter.com/MoonliftCapital
https://defillama.com/protocol/ghostex,GhostEx,https://twitter.com/GhostEx_io
https://defillama.com/protocol/rubic,Rubic,https://twitter.com/CryptoRubic
https://defillama.com/protocol/superrare,SuperRare,https://twitter.com/SuperRare
https://defillama.com/protocol/flokifi-locker,FlokiFi Locker,https://twitter.com/FlokiFi
https://defillama.com/protocol/kuu-finance,Kuu Finance,https://twitter.com/KuuFinance
https://defillama.com/protocol/treehouse-finance,TreeHouse Finance,https://twitter.com/treehousefnce
https://defillama.com/protocol/gains-network,Gains Network,https://twitter.com/GainsNetwork_io
https://defillama.com/protocol/pureswap,PureSwap,https://twitter.com/Pureswap1
https://defillama.com/protocol/voltz,Voltz,https://twitter.com/voltz_xyz
https://defillama.com/protocol/dracula-finance,Dracula Finance,https://twitter.com/dracula_fi
https://defillama.com/protocol/meowswap,Meowswap,https://twitter.com/meowswap
https://defillama.com/protocol/puff-penthouse,Puff Penthouse,https://twitter.com/puff_drgn
https://defillama.com/protocol/moret,Moret,https://twitter.com/moret_io
https://defillama.com/protocol/zai-finance,Zai Finance,https://twitter.com/zaifinance
https://defillama.com/protocol/ellipsis-finance,Ellipsis Finance,https://twitter.com/Ellipsisfi
https://defillama.com/protocol/yama-finance,Yama Finance,https://twitter.com/YamaFinance
https://defillama.com/protocol/tetu,Tetu,https://twitter.com/tetu_io
https://defillama.com/protocol/spherium,Spherium,https://twitter.com/SpheriumFinance
https://defillama.com/protocol/xwin-finance,xWin Finance,https://twitter.com/xwinfinance
https://defillama.com/protocol/starfish,Starfish,https://twitter.com/Starfish_Fi
https://defillama.com/protocol/zeroliquid,ZeroLiquid,https://twitter.com/ZeroLiquid_xyz
https://defillama.com/protocol/obswap,OBSwap,https://twitter.com/defiob
https://defillama.com/protocol/unilend,Unilend,https://twitter.com/UniLend_Finance
https://defillama.com/protocol/unitrade,UniTrade,https://twitter.com/UniTradeApp
https://defillama.com/protocol/hotfriescoin,Hotfriescoin,https://twitter.com/hotfriescoin
https://defillama.com/protocol/scopuly,Scopuly,https://twitter.com/scopuly
https://defillama.com/protocol/rift-finance,Rift Finance,https://twitter.com/RiftFinance
https://defillama.com/protocol/ecurve,eCurve,https://twitter.com/DAPPAccountDAO
https://defillama.com/protocol/extra-finance,Extra Finance,https://twitter.com/extrafi_io
https://defillama.com/protocol/optyfi,Optyfi,https://twitter.com/optyfi
https://defillama.com/protocol/sonne-finance,Sonne Finance,https://twitter.com/SonneFinance
https://defillama.com/protocol/milkomeda-macc,Milkomeda MACC,https://twitter.com/Milkomeda_com
https://defillama.com/protocol/liquidloans,LiquidLoans,https://twitter.com/liquidloansio
https://defillama.com/protocol/collection.xyz,Collection.xyz,https://twitter.com/CollectionWeb3
https://defillama.com/protocol/shiba-fantom,Shiba Fantom,https://twitter.com/ShibaFantom
https://defillama.com/protocol/meridian,Meridian,https://twitter.com/MeridianFi
https://defillama.com/protocol/tangent-protocol,Tangent Protocol,https://twitter.com/TangentADA
https://defillama.com/protocol/zkfairswap,ZKFairSwap,https://twitter.com/zkfairswapdex
https://defillama.com/protocol/ring-protocol,Ring Protocol,https://twitter.com/ProtocolRing
